filename,normalized_category,normalized_subcategory,confidence,source
train_115_det49_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det51_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det45_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det53_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_115_det43_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det54_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det58_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det52_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det50_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det46_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_115_det44_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det41_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det3_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det48_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det4_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det56_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det5_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det57_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det60_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det61_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det68_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det59_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det63_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det69_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det6_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det76_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det62_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det64_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det70_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det67_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det73_crop.jpg,Apparel & Accessories,Clothing & Accessories,1.0,gemini
train_115_det65_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det84_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det71_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det72_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det74_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det7_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det80_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det81_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det79_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det77_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det75_crop.jpg,Health & Wellness,Medicine & First Aid,1.0,gemini
train_115_det82_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det66_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det83_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det78_crop.jpg,Hair Care,Hair Styling,1.0,gemini
train_115_det85_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det88_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det92_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det99_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det89_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det91_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det90_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det86_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det8_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_115_det94_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det95_crop.jpg,Tobacco / Restricted,Tobacco Products,1.0,gemini
train_115_det87_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det105_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det97_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det103_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_115_det93_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det110_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det108_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det0_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det109_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det102_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det96_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det98_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det107_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det104_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det106_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det101_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det100_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det117_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_115_det9_crop.jpg,Personal Care & Beauty,Foot Care,1.0,gemini
train_116_det112_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det10_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det114_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det118_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det115_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det111_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det113_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det119_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det120_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det127_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det124_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det123_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det116_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_114_det187_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det128_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det130_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det121_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det131_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det126_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det134_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det11_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det136_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det122_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det125_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det132_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det135_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det137_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det138_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det12_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det142_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det148_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det145_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det133_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det139_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det149_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det13_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det141_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det150_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det146_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det140_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det143_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det17_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det147_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det15_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det1_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det144_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det129_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det14_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det16_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det21_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det19_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det18_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det23_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det25_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det24_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det22_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det26_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det20_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det2_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det27_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det29_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det28_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det32_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det31_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det33_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det34_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det39_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det30_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det41_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det38_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det45_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det42_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det37_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det3_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det35_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det36_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det44_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det40_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det46_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det47_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det48_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det43_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det53_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det49_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det50_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det58_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det55_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det54_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det52_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det61_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det56_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det51_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det57_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det5_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det6_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det60_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det65_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det63_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det4_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det70_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det59_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det68_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det66_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det62_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det64_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det74_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det73_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det7_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det69_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det77_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det75_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det71_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det81_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det72_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det76_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det85_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det83_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det82_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det80_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det84_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det79_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det78_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det90_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det89_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det92_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det8_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_116_det91_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det93_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det86_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_116_det97_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det88_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det94_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det87_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det95_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det104_crop.jpg,Personal Care & Beauty,Perfume & Fragrance,1.0,gemini
train_116_det96_crop.jpg,Hair Care,Shampoo & Conditioner,1.0,gemini
train_117_det106_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det101_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_116_det98_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_116_det99_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det0_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det103_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det100_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_116_det67_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_117_det102_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_116_det9_crop.jpg,Personal Care & Beauty,Personal Care Other,1.0,gemini
train_117_det115_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det111_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det108_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det105_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det110_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det112_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det113_crop.jpg,Personal Care & Beauty,Personal Care Other,1.0,gemini
train_117_det107_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det10_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det121_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_117_det116_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det117_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_117_det114_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_117_det119_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_117_det120_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_117_det122_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det11_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det118_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_117_det109_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_117_det123_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det124_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det15_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det14_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det12_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det17_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det16_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det18_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det19_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det25_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det20_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det1_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det22_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det13_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det23_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det21_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det27_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det24_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det2_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det29_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det26_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det34_crop.jpg,Personal Care & Beauty,Perfume & Fragrance,1.0,gemini
train_117_det32_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det36_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det28_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det37_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det30_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det39_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det31_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_117_det33_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det35_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det38_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det41_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det3_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det42_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det46_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_117_det45_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det40_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det49_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det50_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det44_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det47_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det51_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det48_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det43_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det4_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det53_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det56_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det55_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det54_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det52_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det57_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det62_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det64_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det61_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det63_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det5_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det58_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det59_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det65_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det60_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det68_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det67_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det66_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det70_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det72_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det6_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det73_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det71_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det76_crop.jpg,Personal Care & Beauty,Perfume & Fragrance,1.0,gemini
train_117_det75_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det77_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det69_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det87_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det81_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det82_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det7_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det78_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det85_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_117_det79_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det91_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_117_det90_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_117_det83_crop.jpg,Personal Care & Beauty,Perfume & Fragrance,1.0,gemini
train_117_det86_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det8_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det89_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det97_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det93_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det84_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det92_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det80_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det74_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det99_crop.jpg,Tobacco / Restricted,Tobacco Products,1.0,gemini
train_117_det94_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det96_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_118_det105_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_118_det102_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det88_crop.jpg,Personal Care & Beauty,Bath & Body Wash,1.0,gemini
train_118_det106_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_118_det107_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_118_det101_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_118_det103_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_117_det95_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
train_117_det98_crop.jpg,Personal Care & Beauty,Deodorant,1.0,gemini
